"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"26","30","0.577963004400686","0.59153704837722","0.64370882740448","0.695329483695652","0.705894024276377","0.148349056603774","0.152173913043478","0.175531914893617","0.198417353953145","0.202713260135135","500","rural","poor_npl1"
"27","35","0.436504329004329","0.447988059701493","0.5","0.554690351277372","0.565581713051214","0.240995615231151","0.245901639344262","0.274172492209214","0.302399483456652","0.306681940700809","500","rural","poor_npl1"
"28","40","0.320610687022901","0.333333333333333","0.385185185185185","0.441891335665775","0.450827375816591","0.334188596491228","0.339533473598083","0.369973190348525","0.398921832884097","0.403905855355261","500","rural","poor_npl1"
"29","45","0.179098410387089","0.187921022067364","0.23021582733813","0.275874935666495","0.284581881533101","0.473110974754558","0.477453580901857","0.509234828496042","0.53804347826087","0.545460654936461","500","rural","poor_npl1"
"30","50","0.115694532739987","0.124087591240876","0.16260162601626","0.2","0.206112928632013","0.583783783783784","0.589385474860335","0.621024518656831","0.650413060582219","0.655654047809473","500","rural","poor_npl1"
"31","55","0.0555446194225722","0.0608005733005733","0.0902777777777778","0.121951219512195","0.128005128205128","0.702547819165125","0.707317073170732","0.735648458564561","0.761166817954726","0.767819627477615","500","rural","poor_npl1"
"32","60","0.0143859198355601","0.0155038759689922","0.0317460317460317","0.0504353915479235","0.0542706131078224","0.815639097182804","0.821512860892388","0.843963242988313","0.866675724637681","0.8718","500","rural","poor_npl1"
"33","65","0","0.00724377020123032","0.016260162601626","0.032","0.0350908080059303","0.860213635202996","0.863630398472918","0.883977900552486","0.905834626781431","0.90935641025641","500","rural","poor_npl1"
"34","70","0","0.00724377020123032","0.016260162601626","0.032","0.0350908080059303","0.892261195114859","0.895026899261902","0.913396824000352","0.931318681318681","0.934556222092244","500","rural","poor_npl1"
"35","75","0","0","0","0","0","0.932633716537133","0.934959349593496","0.948509485094851","0.962466487935657","0.964864864864865","500","rural","poor_npl1"
"36","80","0","0","0","0","0","0.954054054054054","0.956279223705707","0.967257783535087","0.97861247771836","0.981032366927443","500","rural","poor_npl1"
"37","85","0","0","0","0","0","0.96978021978022","0.971124810056638","0.980662983425414","0.989130434782609","0.991574210658465","500","rural","poor_npl1"
"38","90","0","0","0","0","0","0.978941769316909","0.980821917808219","0.986702127659574","0.994594594594595","0.994791666666667","500","rural","poor_npl1"
"39","95","0","0","0","0","0","0.983870967741935","0.986111111111111","0.991735537190083","0.997297661542945","0.997340425531915","500","rural","poor_npl1"
"40","5","1","1","1","1","1","0","0","0","0","0","100","urban","poor_npl1"
"41","10","1","1","1","1","1","0","0","0","0","0","100","urban","poor_npl1"
"42","15","1","1","1","1","1","0","0","0","0","0","100","urban","poor_npl1"
"43","20","1","1","1","1","1","0","0","0","0","0","100","urban","poor_npl1"
"44","25","0.8","0.833333333333333","1","1","1","0","0","0","0.010989010989011","0.0113669017763845","100","urban","poor_npl1"
"45","30","0.75","0.777777777777778","1","1","1","0","0","0.0104166666666667","0.021505376344086","0.021978021978022","100","urban","poor_npl1"
"46","35","0.75","0.777777777777778","1","1","1","0","0","0.0108695652173913","0.032967032967033","0.0425531914893617","100","urban","poor_npl1"
"47","40","0.571428571428571","0.664583333333333","0.875","1","1","0","0.0104166666666667","0.0315789473684211","0.0631578947368421","0.0652353081700908","100","urban","poor_npl1"
"48","45","0.375","0.428571428571429","0.75","1","1","0.0206185567010309","0.021505376344086","0.0543478260869565","0.0947872340425532","0.103101670814077","100","urban","poor_npl1"
"49","50","0.25","0.285714285714286","0.6","0.888888888888889","1","0.0306122448979592","0.0322409059711736","0.074468085106383","0.117021276595745","0.126349384098544","100","urban","poor_npl1"
"50","55","0.166666666666667","0.222222222222222","0.5","0.833333333333333","1","0.0659340659340659","0.0760869565217391","0.127659574468085","0.179829070045422","0.191489361702128","100","urban","poor_npl1"
"51","60","0","0.142857142857143","0.428571428571429","0.75","0.8","0.152173913043478","0.164835164835165","0.228260869565217","0.293478260869565","0.308556493030081","100","urban","poor_npl1"
"52","65","0","0","0.333333333333333","0.666666666666667","0.75","0.191438969764838","0.204301075268817","0.274725274725275","0.340437222352116","0.362686011904762","100","urban","poor_npl1"
"53","70","0","0","0.222222222222222","0.5","0.6","0.311827956989247","0.333333333333333","0.40625","0.478723404255319","0.5","100","urban","poor_npl1"
"54","75","0","0","0.142857142857143","0.40142857142857","0.5","0.42704454787234","0.439521193092622","0.51685393258427","0.595744680851064","0.614583333333333","100","urban","poor_npl1"
"55","80","0","0","0.125","0.375","0.445833333333332","0.478260869565217","0.494623655913978","0.572172619047619","0.645161290322581","0.659574468085106","100","urban","poor_npl1"
"56","85","0","0","0","0.285714285714286","0.333333333333333","0.706521739130435","0.717391304347826","0.785714285714286","0.846153846153846","0.860215053763441","100","urban","poor_npl1"
"57","90","0","0","0","0.25","0.285714285714286","0.797706947947718","0.806122448979592","0.866666666666667","0.914893617021277","0.923913043478261","100","urban","poor_npl1"
"58","95","0","0","0","0.25","0.285714285714286","0.815217391304348","0.826086956521739","0.881720430107527","0.926315789473684","0.935483870967742","100","urban","poor_npl1"
"59","5","1","1","1","1","1","0","0","0","0","0","500","urban","poor_npl1"
"60","10","1","1","1","1","1","0","0","0","0","0","500","urban","poor_npl1"
"61","15","1","1","1","1","1","0","0","0","0","0","500","urban","poor_npl1"
"62","20","1","1","1","1","1","0","0","0","0","0","500","urban","poor_npl1"
"63","25","0.966637931034483","0.966666666666667","0.970588235294118","1","1","0","0.00212765957446809","0.00427350427350427","0.00431034482758621","0.00431965442764579","500","urban","poor_npl1"
"64","30","0.933333333333333","0.933333333333333","0.942857142857143","0.972972972972973","1","0.00426439232409382","0.00428265524625268","0.00647948164146868","0.00862068965517241","0.00863930885529158","500","urban","poor_npl1"
"65","35","0.933333333333333","0.933333333333333","0.942857142857143","0.972972972972973","1","0.00862068965517241","0.0106837606837607","0.014957264957265","0.0172043010752688","0.0172413793103448","500","urban","poor_npl1"
